,revid,parentid,user,anon,userid,timestamp,size,sha1,comment,page,date,diff,lag,age
1415,757694419,757688989,Fyrael,,6675779,2017-01-01 04:55:58+00:00,6300,ceb2478509435b5238548ed370d7e770b41bf3c5,Undid revision 757688989 by [[Special:Contributions/2600:8801:8300:4CD:ECD9:C016:8810:DBC0|2600:8801:8300:4CD:ECD9:C016:8810:DBC0]] ([[User talk:2600:8801:8300:4CD:ECD9:C016:8810:DBC0|talk]]),Buffalo,2017-01-01,-16.0,3605.0,5495.298472222222
1416,757852085,757694419,2600:8801:8300:4CD:C01B:5EA9:5183:1E27,True,0,2017-01-02 02:51:37+00:00,6315,ac872865a3c961f5c2fb5ef66f7a7efdd38b317b,/* Mammals */Drew the distinction between to different animals that are called the same name.,Buffalo,2017-01-02,15.0,78939.0,5496.212118055556
1417,757852866,757852085,117Avenue,,9535527,2017-01-02 02:59:32+00:00,6300,ceb2478509435b5238548ed370d7e770b41bf3c5,"Undid revision 757852085 by [[Special:Contributions/2600:8801:8300:4CD:C01B:5EA9:5183:1E27|2600:8801:8300:4CD:C01B:5EA9:5183:1E27]] ([[User talk:2600:8801:8300:4CD:C01B:5EA9:5183:1E27|talk]]), unnecessary",Buffalo,2017-01-02,-15.0,475.0,5496.217615740741
1418,759161005,757852866,72.45.145.18,True,0,2017-01-09 15:51:37+00:00,6359,d83be151756e279984930762292b902c3ae1d406,/* People */,Buffalo,2017-01-09,59.0,651125.0,5503.753784722222
1419,759161018,759161005,ClueBot NG,,13286072,2017-01-09 15:51:41+00:00,6300,ceb2478509435b5238548ed370d7e770b41bf3c5,"Reverting possible vandalism by [[Special:Contribs/72.45.145.18|72.45.145.18]] to version by 117Avenue. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (2889713) (Bot)",Buffalo,2017-01-09,-59.0,4.0,5503.753831018518
1420,760513584,759161018,64.58.253.130,True,0,2017-01-17 13:31:11+00:00,6304,14a3939541c7b7231aac617838186cb18696c50b,/* Mammals */Typo,Buffalo,2017-01-17,4.0,682770.0,5511.656261574074
1421,760513933,760513584,Bkonrad,,44062,2017-01-17 13:34:45+00:00,6300,ceb2478509435b5238548ed370d7e770b41bf3c5,Reverted edits by [[Special:Contribs/64.58.253.130|64.58.253.130]] ([[User talk:64.58.253.130|talk]]) to last version by ClueBot NG,Buffalo,2017-01-17,-4.0,214.0,5511.658738425926
1422,761739631,760513933,Vchimpanzee,,3723122,2017-01-24 15:42:05+00:00,6330,89241f56868e8a4a92fda763d9b99a629ba2e949,/* United States */ NC,Buffalo,2017-01-24,30.0,612440.0,5518.747164351852
1423,762646007,761739631,115.114.129.66,True,0,2017-01-29 23:53:08+00:00,6264,3564be5ddd003d97a1f29359dea5cf806dd97497,/* Mammals */European Bison are not called buffalo,Buffalo,2017-01-29,-66.0,461463.0,5524.088171296296
1424,764852119,762646007,103.238.119.108,True,0,2017-02-11 08:50:57+00:00,6279,38b7edeb0d28c824ff2a70a89e504858f0dcf72c,/* Animals */,Buffalo,2017-02-11,15.0,1069069.0,5536.461655092593
1425,764853308,764852119,Materialscientist,,7852030,2017-02-11 09:04:46+00:00,6264,3564be5ddd003d97a1f29359dea5cf806dd97497,Reverted 1 edit by [[Special:Contributions/103.238.119.108|103.238.119.108]] identified as test/vandalism using [[WP:STiki|STiki]],Buffalo,2017-02-11,-15.0,829.0,5536.47125
1426,765714522,764853308,66.215.101.50,True,0,2017-02-16 00:41:24+00:00,6312,c6df315e3afd2881ef291c0a05ae31fcb510a27f,/* Animals */,Buffalo,2017-02-16,48.0,401798.0,5541.121689814815
1427,765717735,765714522,Bkonrad,,44062,2017-02-16 01:11:04+00:00,6264,3564be5ddd003d97a1f29359dea5cf806dd97497,Reverted edits by [[Special:Contribs/66.215.101.50|66.215.101.50]] ([[User talk:66.215.101.50|talk]]) to last version by Materialscientist,Buffalo,2017-02-16,-48.0,1780.0,5541.142291666667
1428,766791347,765717735,JMDGamotia,,20469200,2017-02-22 04:59:07+00:00,6309,af7ab874fa461443385d54b4be8e9c707dbd2ca3,,Buffalo,2017-02-22,45.0,532083.0,5547.300659722222
1429,766838655,766791347,81.29.36.51,True,0,2017-02-22 12:26:44+00:00,6352,27c27b0c82945bd65609e9a4e0693d411f08ee0a,/* Animals */ yesterday,Buffalo,2017-02-22,43.0,26857.0,5547.61150462963
1430,766838664,766838655,ClueBot NG,,13286072,2017-02-22 12:26:49+00:00,6309,af7ab874fa461443385d54b4be8e9c707dbd2ca3,"Reverting possible vandalism by [[Special:Contribs/81.29.36.51|81.29.36.51]] to version by JMDGamotia. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (2944843) (Bot)",Buffalo,2017-02-22,-43.0,5.0,5547.6115625
1431,766897950,766838664,165.111.3.147,True,0,2017-02-22 19:59:05+00:00,6898,4dd383dba2b8016d8a26ce1037afecbe6dc80dd5,,Buffalo,2017-02-22,589.0,27136.0,5547.925636574074
1432,766898130,766897950,Excirial,,5499713,2017-02-22 19:59:57+00:00,6309,af7ab874fa461443385d54b4be8e9c707dbd2ca3,Reverted edits by [[Special:Contributions/165.111.3.147|165.111.3.147]] ([[User talk:165.111.3.147|talk]]): Editing tests ([[WP:HG|HG]]) (3.1.22),Buffalo,2017-02-22,-589.0,52.0,5547.9262384259255
1433,767904546,766898130,50.69.20.224,True,0,2017-02-28 17:03:01+00:00,6332,96458d6cf13beff1e8729d1d7e8433781677f3bf,Fixed typo,Buffalo,2017-02-28,23.0,507784.0,5553.803368055555
1434,767905109,767904546,TwoTwoHello,,17114440,2017-02-28 17:06:03+00:00,6309,af7ab874fa461443385d54b4be8e9c707dbd2ca3,Reverted edits by [[Special:Contribs/50.69.20.224|50.69.20.224]] ([[User talk:50.69.20.224|talk]]) to last version by Excirial,Buffalo,2017-02-28,-23.0,182.0,5553.805474537037
1435,768431364,767905109,RN1970,,6611590,2017-03-03 19:24:39+00:00,6295,e0e6bc350c3d265471409936d3ee917aeee5a07f,"/* Animals */ unnecessary subcategory, as only entry is the fish (also potentially misleading as a bunch of other animals [mammals] are listed in section above)",Buffalo,2017-03-03,-14.0,267516.0,5556.901724537037
1436,771390717,768431364,2001:56A:F720:EC00:F8EF:3741:97A5:68A,True,0,2017-03-21 07:28:54+00:00,6338,4957ed20c43ea2be89c935761341543e0a81117a,,Buffalo,2017-03-21,43.0,1512255.0,5574.404675925926
1437,771390720,771390717,ClueBot NG,,13286072,2017-03-21 07:28:55+00:00,6295,e0e6bc350c3d265471409936d3ee917aeee5a07f,"Reverting possible vandalism by [[Special:Contribs/2001:56A:F720:EC00:F8EF:3741:97A5:68A|2001:56A:F720:EC00:F8EF:3741:97A5:68A]] to version by RN1970. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (2978967) (Bot)",Buffalo,2017-03-21,-43.0,1.0,5574.4046875
1438,771465543,771390720,Alaney2k,,209266,2017-03-21 18:13:27+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,/* United States */ how was buffalo ny missing?,Buffalo,2017-03-21,24.0,38672.0,5574.852280092593
1439,771498960,771465543,Erkzmania,,30621835,2017-03-21 21:44:40+00:00,6337,d9fb5242e6e4e47f4b7c37a771eddd7589356f48,Added comment,Buffalo,2017-03-21,18.0,12673.0,5574.998958333334
1440,771498967,771498960,ClueBot NG,,13286072,2017-03-21 21:44:45+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,"Reverting possible vandalism by [[Special:Contribs/Erkzmania|Erkzmania]] to version by Alaney2k. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (2980034) (Bot)",Buffalo,2017-03-21,-18.0,5.0,5574.999016203704
1441,771501494,771498967,Erkzmania,,30621835,2017-03-21 22:01:22+00:00,6355,dc2e542325d04b9f1c33eb3479ed8e2e16b45443,Content added,Buffalo,2017-03-21,36.0,997.0,5575.010555555556
1442,771501515,771501494,Jim1138,,7695475,2017-03-21 22:01:29+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted edits by [[Special:Contributions/Erkzmania|Erkzmania]] ([[User talk:Erkzmania|talk]]) ([[WP:HG|HG]]) (3.1.22),Buffalo,2017-03-21,-36.0,7.0,5575.010636574074
1443,775298486,771501515,193.238.212.173,True,0,2017-04-13 23:40:26+00:00,6319,664dd437418529cb3db3e74912eff50f1e41565e,,Buffalo,2017-04-13,0.0,1993137.0,5598.079351851852
1444,775298541,775298486,193.238.212.173,True,0,2017-04-13 23:41:02+00:00,6319,2e5dce7280f28a14b30db59d56bf4612bb3c1c4c,,Buffalo,2017-04-13,0.0,36.0,5598.079768518519
1445,775298622,775298541,193.238.212.173,True,0,2017-04-13 23:41:52+00:00,6319,50dcbc6dc37d5db6023f36e872e0eeba6cc5fb1c,,Buffalo,2017-04-13,0.0,50.0,5598.080347222222
1446,775298656,775298622,Gilliam,,506179,2017-04-13 23:42:09+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted edits by [[Special:Contribs/193.238.212.173|193.238.212.173]] ([[User talk:193.238.212.173|talk]]) to last version by Jim1138,Buffalo,2017-04-13,0.0,17.0,5598.080543981481
1447,779709757,775298656,171.79.21.223,True,0,2017-05-10 14:33:42+00:00,6318,e6330dac7aa2fdc630083524f9573fe49a742247,,Buffalo,2017-05-10,-1.0,2299893.0,5624.6996759259255
1448,779712207,779709757,TheSandDoctor,,30052052,2017-05-10 14:52:44+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted 1 edit by [[Special:Contributions/171.79.21.223|171.79.21.223]] identified as test/vandalism using [[WP:STiki|STiki]],Buffalo,2017-05-10,1.0,1142.0,5624.712893518518
1449,780927466,779712207,103.4.85.36,True,0,2017-05-18 00:42:31+00:00,6332,ff2453a886a44983c5670db52e8830af8a372ba8,/* Fish */,Buffalo,2017-05-18,13.0,640187.0,5632.122465277777
1450,780927494,780927466,Nopphan,,10283217,2017-05-18 00:42:47+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted edits by [[Special:Contributions/103.4.85.36|103.4.85.36]] ([[User talk:103.4.85.36|talk]]) ([[WP:HG|HG]]) (3.1.20),Buffalo,2017-05-18,-13.0,16.0,5632.122650462963
1451,781070013,780927494,50.160.152.162,True,0,2017-05-18 21:25:52+00:00,6349,e387dab451a8267e6b14988ffa4347c9b96c4800,,Buffalo,2017-05-18,30.0,74585.0,5632.9859027777775
1452,781161266,781070013,Fyrael,,6675779,2017-05-19 13:32:57+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Undid revision 781070013 by [[Special:Contributions/50.160.152.162|50.160.152.162]] ([[User talk:50.160.152.162|talk]]),Buffalo,2017-05-19,-30.0,58025.0,5633.657488425926
1453,783012632,781161266,Happychickeman,,31206331,2017-05-30 15:47:43+00:00,6316,cf31892abf604025cfabc4bb4fca86201f04e58a,,Buffalo,2017-05-30,-3.0,958486.0,5644.751076388889
1454,783012824,783012632,Happychickeman,,31206331,2017-05-30 15:49:00+00:00,6316,71bc4fca9b70495a39e395070b52e8c2f5496a7c,,Buffalo,2017-05-30,0.0,77.0,5644.751967592592
1455,783017822,783012824,Mean as custard,,10962546,2017-05-30 16:24:43+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted edits by [[Special:Contribs/Happychickeman|Happychickeman]] ([[User talk:Happychickeman|talk]]) to last version by Fyrael,Buffalo,2017-05-30,3.0,2143.0,5644.776770833333
1456,787378618,783017822,2600:1007:B000:1E21:EDEA:4A82:7B04:3F12,True,0,2017-06-25 01:31:37+00:00,6354,8bf55913c92881dd10c53dd35faad57f2dea4aed,,Buffalo,2017-06-25,35.0,2192814.0,5670.1565625
1457,787378625,787378618,ClueBot NG,,13286072,2017-06-25 01:31:40+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,"Reverting possible vandalism by [[Special:Contribs/2600:1007:B000:1E21:EDEA:4A82:7B04:3F12|2600:1007:B000:1E21:EDEA:4A82:7B04:3F12]] to version by Mean as custard. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3071737) (Bot)",Buffalo,2017-06-25,-35.0,3.0,5670.156597222222
1458,787479318,787378625,2600:1007:B000:1E21:71FB:23FD:C19F:CE59,True,0,2017-06-25 17:11:09+00:00,6377,7aace8aa3f8f95a04d9b9bfa0e014a4ec217ba0c,Fixed typo,Buffalo,2017-06-25,58.0,56369.0,5670.809016203703
1459,787485545,787479318,Bkonrad,,44062,2017-06-25 17:47:25+00:00,6319,a3a8e54d34842816c0dc303cc20761b2e36c1b89,Reverted edits by [[Special:Contribs/2600:1007:B000:1E21:71FB:23FD:C19F:CE59|2600:1007:B000:1E21:71FB:23FD:C19F:CE59]] ([[User talk:2600:1007:B000:1E21:71FB:23FD:C19F:CE59|talk]]) to last version by ClueBot NG,Buffalo,2017-06-25,-58.0,2176.0,5670.834201388889
1460,795003490,787485545,JMDGamotia,,20469200,2017-08-11 11:28:33+00:00,6309,39edfd4f1be9384373c326a0b98cf74901ddf186,"Rewording and now transferring both and all 5 to ""Elsewhere"" and ""Multiple entities"" within places, and both to ""Clothing""",Buffalo,2017-08-11,-10.0,4038068.0,5717.571099537037
1461,795261511,795003490,JMDGamotia,,20469200,2017-08-13 02:37:59+00:00,6320,98ae060d558b08d2220ee42a7cf9811d86f17427,"Finally transferring both to ""Games""",Buffalo,2017-08-13,11.0,140966.0,5719.202650462963
1462,795314819,795261511,124.104.229.192,True,0,2017-08-13 12:47:54+00:00,6379,5aa55bbced0a9ec586acfeea96cec9ca82bebf8a,"Now transferring those to ""Hockey"", ""Football"", ""Rugby"" and ""Baseball"" within Sports",Buffalo,2017-08-13,59.0,36595.0,5719.626203703704
1463,795316201,795314819,124.104.229.192,True,0,2017-08-13 13:02:05+00:00,6378,3797d63f994648926b88fe1a07bc793bf8f1e854,,Buffalo,2017-08-13,-1.0,851.0,5719.636053240741
1464,800587165,795316201,Swpb,,1921264,2017-09-14 13:22:04+00:00,6305,b6670d90f5e4b6cbad1b1d70b57c2d8b68989bcf,"Too many ""primary"" entries",Buffalo,2017-09-14,-73.0,2765999.0,5751.649930555555
1465,800587239,800587165,Swpb,,1921264,2017-09-14 13:22:38+00:00,6331,500df05f287fa331735f435df255d2b3367dc3ca,/* Sport */,Buffalo,2017-09-14,26.0,34.0,5751.650324074074
1466,800587533,800587239,Swpb,,1921264,2017-09-14 13:24:55+00:00,6329,1cf3ff99f6623e77ff9151256066842fde5ece77,,Buffalo,2017-09-14,-2.0,137.0,5751.651909722223
1467,800587965,800587533,Swpb,,1921264,2017-09-14 13:28:15+00:00,6200,0c40d86e632ca5b64dac19e9fa3c6208332ddab0,/* See also */,Buffalo,2017-09-14,-129.0,200.0,5751.654224537037
1468,802548861,800587965,173.13.236.209,True,0,2017-09-26 21:40:20+00:00,6208,fa51388ade3a88f21ae51b412908e5f8dc67adc2,/* Animals */,Buffalo,2017-09-26,8.0,1066325.0,5763.995949074074
1469,802548865,802548861,ClueBot NG,,13286072,2017-09-26 21:40:21+00:00,6200,0c40d86e632ca5b64dac19e9fa3c6208332ddab0,"Reverting possible vandalism by [[Special:Contribs/173.13.236.209|173.13.236.209]] to version by Swpb. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3136876) (Bot)",Buffalo,2017-09-26,-8.0,1.0,5763.995960648148
1470,803804399,802548865,Skzt,,20325260,2017-10-04 19:02:15+00:00,6246,35713a493a7eb6fe3d4666e42c69ce3f2d6857c4,"/* United States */ ""the largest city by population...""",Buffalo,2017-10-04,46.0,681714.0,5771.886168981481
1471,806543841,803804399,Bull-k-no,,9049887,2017-10-22 18:29:33+00:00,6254,0559d666be43b971d0a32a727bbbcecab8e27ce2,just to clarify,Buffalo,2017-10-22,8.0,1553238.0,5789.863460648148
1472,807062040,806543841,170.24.131.80,True,0,2017-10-25 17:19:27+00:00,6299,9b3b297eef7e429bbb43ac147d391be29b493acc,/* Clothing */,Buffalo,2017-10-25,45.0,254994.0,5792.814780092593
1473,807062048,807062040,ClueBot NG,,13286072,2017-10-25 17:19:30+00:00,6254,0559d666be43b971d0a32a727bbbcecab8e27ce2,"Reverting possible vandalism by [[Special:Contribs/170.24.131.80|170.24.131.80]] to version by Bull-k-no. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3168372) (Bot)",Buffalo,2017-10-25,-45.0,3.0,5792.814814814815
1474,807087891,807062048,Samsara,,19527,2017-10-25 20:39:34+00:00,6254,0559d666be43b971d0a32a727bbbcecab8e27ce2,Configured pending changes settings for [[Buffalo]]: Recurrent disruptive editing [Auto-accept: require &quot;autoconfirmed&quot; permission],Buffalo,2017-10-25,0.0,12004.0,5792.95375
1475,808657578,807087891,Shhhnotsoloud,,11521989,2017-11-04 08:04:51+00:00,6704,9b03ef468e5a76956959ffda8665c0c5112de63b,"Copyedit, add entries",Buffalo,2017-11-04,450.0,818717.0,5802.429641203704
1476,808730886,808657578,4444hhhh,,3694822,2017-11-04 20:02:49+00:00,6752,9b59ffd9244f09350d22f8dc3e356f3d90bee9f9,,Buffalo,2017-11-04,48.0,43078.0,5802.928229166667
1477,809660886,808730886,2604:6000:7D8F:5300:38B1:A5C7:6372:77EA,True,0,2017-11-10 16:01:49+00:00,7000,98f43f19a569388df857607d3b750d8d645e0969,/* Baseball */,Buffalo,2017-11-10,248.0,503940.0,5808.760868055556
1478,809661095,809660886,Arjayay,,5718152,2017-11-10 16:03:28+00:00,6844,52a56100f4ee4bb6aceb075128650a7e2cf473f6,/* Baseball */ Trim description - this is an index - they have an article for the detail,Buffalo,2017-11-10,-156.0,99.0,5808.762013888889
1479,809708336,809661095,Fyrael,,6675779,2017-11-10 21:55:31+00:00,6752,9b59ffd9244f09350d22f8dc3e356f3d90bee9f9,/* Baseball */ This team is called the Bisons. This dab page is for Buffalo,Buffalo,2017-11-10,-92.0,21123.0,5809.006493055555
1480,809710626,809708336,Bkonrad,,44062,2017-11-10 22:11:52+00:00,6844,52a56100f4ee4bb6aceb075128650a7e2cf473f6,"by that reasoning the Bills shouldn't be here, but quite obviously people may refer to the team by the city or by the team name",Buffalo,2017-11-10,92.0,981.0,5809.017847222222
1481,809801039,809710626,BiggySmoov,,10941947,2017-11-11 14:22:07+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,/* Sport */,Buffalo,2017-11-11,101.0,58215.0,5809.691631944444
1482,811500917,809801039,The real Jimmmy Wales,,32450147,2017-11-22 01:19:46+00:00,6973,bce1621625ea3026b59980fed29624c29a6128af,,Buffalo,2017-11-22,28.0,903459.0,5820.1483333333335
1483,811501837,811500917,Sro23,,25256595,2017-11-22 01:27:11+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,Reverted edits by [[Special:Contribs/The real Jimmmy Wales|The real Jimmmy Wales]] ([[User talk:The real Jimmmy Wales|talk]]) to last version by Stephreef,Buffalo,2017-11-22,-28.0,445.0,5820.153483796296
1484,813871958,811501837,151.254.31.64,True,0,2017-12-05 18:07:13+00:00,6864,72e31414e95bc0a5a3498247fb39d3914c89aef6,/* Animals */,Buffalo,2017-12-05,-81.0,1183202.0,5833.847951388889
1485,813874126,813871958,Bkonrad,,44062,2017-12-05 18:21:51+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,Reverted edits by [[Special:Contribs/151.254.31.64|151.254.31.64]] ([[User talk:151.254.31.64|talk]]) to last version by Sro23,Buffalo,2017-12-05,81.0,878.0,5833.858113425926
1486,815078223,813874126,96.66.42.161,True,0,2017-12-12 16:59:27+00:00,6982,c3f5cb2072d26df022ece60cabd4a5fbb28c4e1f,Added person,Buffalo,2017-12-12,37.0,599856.0,5840.800891203704
1487,815078691,815078223,Dekema,,13005385,2017-12-12 17:03:00+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,Reverted [[WP:AGF|good faith]] edits by [[Special:Contributions/96.66.42.161|96.66.42.161]] ([[User talk:96.66.42.161|talk]]): Needs reference and/or wikilink. ([[WP:TW|TW]]),Buffalo,2017-12-12,-37.0,213.0,5840.803356481481
1488,817329180,815078691,199.119.233.201,True,0,2017-12-27 17:59:28+00:00,6964,69feed079036e96ccb5d4682f3afb7cf6953b9a7,,Buffalo,2017-12-27,19.0,1299388.0,5855.842569444444
1489,817329191,817329180,ClueBot NG,,13286072,2017-12-27 17:59:32+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,"Reverting possible vandalism by [[Special:Contribs/199.119.233.201|199.119.233.201]] to version by Buffaboy. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3232304) (Bot)",Buffalo,2017-12-27,-19.0,4.0,5855.842615740741
1490,820917756,817329191,Cheesyfeet69,,32870885,2018-01-17 10:50:21+00:00,7058,999344682a74f386e28e9f391acb0a0bfc608c6d,spelling,Buffalo,2018-01-17,113.0,1788649.0,5876.544571759259
1491,820918449,820917756,Anna Frodesiak,,8330928,2018-01-17 10:58:11+00:00,6945,2afbfdb2c6b2e523a16e445c958f7e9370653b77,Reverted edits by [[Special:Contribs/Cheesyfeet69|Cheesyfeet69]] ([[User talk:Cheesyfeet69|talk]]) to last version by ClueBot NG,Buffalo,2018-01-17,-113.0,470.0,5876.550011574074
1492,822091645,820918449,150.107.205.27,True,0,2018-01-24 09:57:32+00:00,6946,1e80da384768500240a180e317be44cd26e8aa0c,nepali,Buffalo,2018-01-24,1.0,601161.0,5883.507893518518
1493,822987515,822091645,Swpb,,1921264,2018-01-29 17:29:47+00:00,7068,cb0456b8195658a785d0e1be6fb7ffccd8118176,,Buffalo,2018-01-29,122.0,459135.0,5888.821956018519
1494,823450025,822987515,AgWoolridge,,29435992,2018-02-01 09:26:51+00:00,7148,6adc6f7e14c79e7cd2bf865c0945c7c36f0be7ec,/* Music */,Buffalo,2018-02-01,80.0,230224.0,5891.486585648148
1495,823981388,823450025,69.85.100.156,True,0,2018-02-04 16:44:26+00:00,7229,6eaa8399bfb30e9e23205f910aeaca4a151d868a,/* Animals */Just did,Buffalo,2018-02-04,81.0,285455.0,5894.790462962963
1496,823981422,823981388,Zocke1r,,31810924,2018-02-04 16:44:43+00:00,7148,6adc6f7e14c79e7cd2bf865c0945c7c36f0be7ec,Reverted edits by [[Special:Contributions/69.85.100.156|69.85.100.156]] ([[User talk:69.85.100.156|talk]]) ([[WP:HG|HG]]) (3.3.3),Buffalo,2018-02-04,-81.0,17.0,5894.790659722222
1497,823981536,823981422,69.85.100.156,True,0,2018-02-04 16:45:32+00:00,7216,fd4004fc24e60f3a5e4c2c680355bf5b05209c7c,/* Animals */,Buffalo,2018-02-04,68.0,49.0,5894.791226851852
1498,823981565,823981536,Samf4u,,22889228,2018-02-04 16:45:46+00:00,7148,6adc6f7e14c79e7cd2bf865c0945c7c36f0be7ec,Reverted edits by [[Special:Contributions/69.85.100.156|69.85.100.156]] ([[User talk:69.85.100.156|talk]]) ([[WP:HG|HG]]) (3.3.0),Buffalo,2018-02-04,-68.0,14.0,5894.791388888889
1499,824239747,823981565,2600:1700:8B40:F1E0:A950:E8CA:ED25:6CB8,True,0,2018-02-06 04:01:06+00:00,7523,4eedd37aae02c5f537dbfd9e1a799203458e74d0,,Buffalo,2018-02-06,375.0,126920.0,5896.260370370371
1500,824239750,824239747,ClueBot NG,,13286072,2018-02-06 04:01:09+00:00,7148,6adc6f7e14c79e7cd2bf865c0945c7c36f0be7ec,"Reverting possible vandalism by [[Special:Contribs/2600:1700:8B40:F1E0:A950:E8CA:ED25:6CB8|2600:1700:8B40:F1E0:A950:E8CA:ED25:6CB8]] to version by Samf4u. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3274293) (Bot)",Buffalo,2018-02-06,-375.0,3.0,5896.260405092593
1501,824555306,824239750,104.35.210.61,True,0,2018-02-08 01:44:28+00:00,7186,9bd44df3d600677258342d36189a4c90310d67d8,/* Animals */,Buffalo,2018-02-08,38.0,164599.0,5898.165486111111
1502,824555480,824555306,104.35.210.61,True,0,2018-02-08 01:45:42+00:00,7209,585e1128ff145b0a3991017704c2999450cd0245,,Buffalo,2018-02-08,23.0,74.0,5898.166342592593
